,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,40,BB210618C00025000,2021-06-17 19:48:48,25.0,0.02,0.0,0.0,0.0,0.0,407,0,0.500005,False,REGULAR,USD
CALLS,41,BB210618C00026000,2021-06-17 19:38:26,26.0,0.01,0.0,0.0,0.0,0.0,86,0,0.500005,False,REGULAR,USD
CALLS,42,BB210618C00027000,2021-06-17 19:54:13,27.0,0.01,0.0,0.0,0.0,0.0,164,0,0.500005,False,REGULAR,USD
CALLS,43,BB210618C00028000,2021-06-17 19:50:52,28.0,0.01,0.0,0.0,0.0,0.0,244,0,0.500005,False,REGULAR,USD
CALLS,44,BB210618C00029000,2021-06-17 19:13:43,29.0,0.01,0.0,0.0,0.0,0.0,75,0,0.500005,False,REGULAR,USD
CALLS,45,BB210618C00030000,2021-06-17 19:56:24,30.0,0.01,0.0,0.0,0.0,0.0,1882,0,0.500005,False,REGULAR,USD
CALLS,46,BB210618C00031000,2021-06-17 16:47:32,31.0,0.01,0.0,0.0,0.0,0.0,37,0,0.500005,False,REGULAR,USD
CALLS,47,BB210618C00032000,2021-06-17 16:47:35,32.0,0.01,0.0,0.0,0.0,0.0,175,0,0.500005,False,REGULAR,USD
CALLS,48,BB210618C00033000,2021-06-17 14:36:04,33.0,0.01,0.0,0.0,0.0,0.0,28,0,0.500005,False,REGULAR,USD
CALLS,49,BB210618C00034000,2021-06-17 14:54:53,34.0,0.01,0.0,0.0,0.0,0.0,1463,0,0.500005,False,REGULAR,USD
CALLS,50,BB210618C00035000,2021-06-17 18:16:09,35.0,0.01,0.0,0.0,0.0,0.0,157,0,0.500005,False,REGULAR,USD
CALLS,51,BB210618C00036000,2021-06-15 16:37:50,36.0,0.01,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD
CALLS,52,BB210618C00037000,2021-06-17 13:57:57,37.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD
CALLS,53,BB210618C00038000,2021-06-17 17:17:23,38.0,0.01,0.0,0.0,0.0,0.0,48,0,0.500005,False,REGULAR,USD
CALLS,54,BB210618C00039000,2021-06-16 15:52:20,39.0,0.01,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD
CALLS,55,BB210618C00040000,2021-06-17 19:30:16,40.0,0.01,0.0,0.0,0.0,0.0,271,0,0.500005,False,REGULAR,USD
CALLS,56,BB210618C00041000,2021-06-16 13:30:01,41.0,0.01,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD
CALLS,57,BB210618C00042000,2021-06-16 18:11:48,42.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD
CALLS,58,BB210618C00043000,2021-06-17 19:34:29,43.0,0.01,0.0,0.0,0.0,0.0,507,0,0.500005,False,REGULAR,USD
PUTS,0,BB210618P00001000,2021-06-03 15:15:25,1.0,0.01,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD
PUTS,1,BB210618P00002000,2021-06-07 14:12:08,2.0,0.02,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD
PUTS,2,BB210618P00003000,2021-06-07 14:30:13,3.0,0.02,0.0,0.0,0.0,0.0,31,0,0.500005,False,REGULAR,USD
PUTS,3,BB210618P00004000,2021-06-07 15:04:44,4.0,0.02,0.0,0.0,0.0,0.0,20,0,0.500005,False,REGULAR,USD
PUTS,4,BB210618P00004500,2021-06-04 18:03:21,4.5,0.02,0.0,0.0,0.0,0.0,190,0,0.500005,False,REGULAR,USD
PUTS,5,BB210618P00005000,2021-06-09 19:35:04,5.0,0.01,0.0,0.0,0.0,0.0,9,0,0.500005,False,REGULAR,USD
PUTS,6,BB210618P00005500,2021-06-08 19:22:46,5.5,0.01,0.0,0.0,0.0,0.0,105,0,0.500005,False,REGULAR,USD
PUTS,7,BB210618P00006000,2021-06-09 13:40:52,6.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD
PUTS,8,BB210618P00006500,2021-06-09 18:25:00,6.5,0.01,0.0,0.0,0.0,0.0,151,0,0.500005,False,REGULAR,USD
PUTS,9,BB210618P00007000,2021-06-17 18:25:18,7.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD
PUTS,10,BB210618P00007500,2021-06-14 13:50:31,7.5,0.01,0.0,0.0,0.0,0.0,12,0,0.500005,False,REGULAR,USD
PUTS,11,BB210618P00008000,2021-06-17 15:30:42,8.0,0.01,0.0,0.0,0.0,0.0,12,0,0.500005,False,REGULAR,USD
PUTS,12,BB210618P00008500,2021-06-16 18:43:14,8.5,0.01,0.0,0.0,0.0,0.0,149,0,0.500005,False,REGULAR,USD
PUTS,13,BB210618P00009000,2021-06-17 19:11:30,9.0,0.01,0.0,0.0,0.0,0.0,82,0,1.000005,False,REGULAR,USD
PUTS,14,BB210618P00009500,2021-06-17 18:27:46,9.5,0.01,0.0,0.0,0.0,0.0,33,0,0.500005,False,REGULAR,USD
PUTS,15,BB210618P00010000,2021-06-17 16:31:42,10.0,0.01,0.0,0.0,0.0,0.0,532,0,0.500005,False,REGULAR,USD
PUTS,16,BB210618P00010500,2021-06-17 14:49:44,10.5,0.01,0.0,0.0,0.0,0.0,3847,0,0.500005,False,REGULAR,USD
PUTS,17,BB210618P00011000,2021-06-17 18:18:56,11.0,0.01,0.0,0.0,0.0,0.0,1507,0,0.500005,False,REGULAR,USD
PUTS,18,BB210618P00011500,2021-06-17 19:55:16,11.5,0.03,0.0,0.0,0.0,0.0,958,0,0.500005,False,REGULAR,USD
PUTS,19,BB210618P00012000,2021-06-17 19:59:07,12.0,0.04,0.0,0.0,0.0,0.0,2861,0,0.500005,False,REGULAR,USD
PUTS,20,BB210618P00012500,2021-06-17 19:48:05,12.5,0.06,0.0,0.0,0.0,0.0,3666,0,0.500005,False,REGULAR,USD
PUTS,21,BB210618P00013000,2021-06-17 19:59:26,13.0,0.13,0.0,0.0,0.0,0.0,10668,0,0.2500075,False,REGULAR,USD
PUTS,22,BB210618P00013500,2021-06-17 19:59:34,13.5,0.34,0.0,0.0,0.0,0.0,5474,0,0.007822421875,False,REGULAR,USD
PUTS,23,BB210618P00014000,2021-06-17 19:59:22,14.0,0.69,0.0,0.0,0.0,0.0,1657,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,24,BB210618P00014500,2021-06-17 19:43:13,14.5,1.11,0.0,0.0,0.0,0.0,236,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,25,BB210618P00015000,2021-06-17 19:47:28,15.0,1.59,0.0,0.0,0.0,0.0,614,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,26,BB210618P00015500,2021-06-17 19:32:54,15.5,2.05,0.0,0.0,0.0,0.0,104,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,27,BB210618P00016000,2021-06-17 19:07:26,16.0,2.55,0.0,0.0,0.0,0.0,122,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,28,BB210618P00016500,2021-06-17 19:11:30,16.5,2.95,0.0,0.0,0.0,0.0,39,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,29,BB210618P00017000,2021-06-17 19:09:20,17.0,3.5,0.0,0.0,0.0,0.0,63,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,30,BB210618P00017500,2021-06-15 19:18:50,17.5,4.15,0.0,0.0,0.0,0.0,9,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,31,BB210618P00018000,2021-06-17 15:02:57,18.0,4.58,0.0,0.0,0.0,0.0,33,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,32,BB210618P00018500,2021-06-17 15:18:56,18.5,5.05,0.0,0.0,0.0,0.0,29,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,33,BB210618P00019000,2021-06-17 15:46:24,19.0,5.5,0.0,0.0,0.0,0.0,39,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,34,BB210618P00019500,2021-06-17 15:18:56,19.5,6.0,0.0,0.0,0.0,0.0,20,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,35,BB210618P00020000,2021-06-16 15:19:24,20.0,6.51,0.0,0.0,0.0,0.0,32,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,36,BB210618P00021000,2021-06-17 17:40:21,21.0,7.55,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,37,BB210618P00022000,2021-06-14 17:25:09,22.0,8.7,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,38,BB210618P00023000,2021-06-17 15:53:28,23.0,9.7,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,39,BB210618P00024000,2021-06-16 15:41:24,24.0,11.25,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,40,BB210618P00025000,2021-06-17 15:03:40,25.0,11.65,0.0,0.0,0.0,0.0,16,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,41,BB210618P00026000,2021-06-16 15:29:02,26.0,13.1,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,42,BB210618P00027000,2021-06-16 15:41:24,27.0,14.0,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,43,BB210618P00028000,2021-06-16 15:41:24,28.0,14.6,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,44,BB210618P00029000,2021-06-17 15:07:34,29.0,15.7,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,45,BB210618P00030000,2021-06-16 17:16:01,30.0,16.6,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,46,BB210618P00031000,2021-06-16 16:31:59,31.0,18.2,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,47,BB210618P00032000,2021-06-15 19:18:50,32.0,18.1,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,48,BB210618P00033000,2021-06-09 15:31:24,33.0,19.9,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,49,BB210618P00034000,2021-06-09 13:31:30,34.0,19.3,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,50,BB210618P00035000,2021-06-14 19:11:58,35.0,22.05,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,51,BB210618P00036000,2021-06-08 16:25:59,36.0,20.75,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,52,BB210618P00037000,2021-06-15 19:18:50,37.0,23.1,0.0,0.0,0.0,0.0,5,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,53,BB210618P00038000,2021-06-03 15:05:40,38.0,23.9,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,54,BB210618P00039000,2021-06-15 13:30:02,39.0,25.0,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,55,BB210618P00040000,2021-06-14 17:23:18,40.0,25.77,0.0,0.0,0.0,0.0,25,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,56,BB210618P00041000,2021-06-08 19:07:57,41.0,27.8,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,57,BB210618P00042000,2021-06-16 13:31:13,42.0,28.4,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,58,BB210618P00043000,2021-06-16 16:50:19,43.0,29.8,0.0,0.0,0.0,0.0,7,0,1.0000000000000003e-05,True,REGULAR,USD
